CustomerID,Age,Gender,MaritalStatus,IncomeLevel,TransactionID,TransactionDate,AmountSpent,ProductCategory,InteractionID,InteractionDate,InteractionType,ResolutionStatus,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus
191,31,f,single,low,7540,2022-01-27,317.56,clothing,8422.0,2022-03-29,inquiry,unresolved,2023-02-15,2,website,0
191,31,f,single,low,7540,2022-01-27,317.56,clothing,4119.0,2022-01-18,feedback,resolved,2023-02-15,2,website,0
191,31,f,single,low,9142,2022-07-07,114.83,groceries,8422.0,2022-03-29,inquiry,unresolved,2023-02-15,2,website,0
191,31,f,single,low,9142,2022-07-07,114.83,groceries,4119.0,2022-01-18,feedback,resolved,2023-02-15,2,website,0
191,31,f,single,low,5155,2022-11-03,330.11,groceries,8422.0,2022-03-29,inquiry,unresolved,2023-02-15,2,website,0
191,31,f,single,low,5155,2022-11-03,330.11,groceries,4119.0,2022-01-18,feedback,resolved,2023-02-15,2,website,0
192,63,f,divorced,medium,1267,2022-12-08,350.28,furniture,8017.0,2022-11-26,complaint,unresolved,2023-07-07,12,website,0
192,63,f,divorced,medium,1267,2022-12-08,350.28,furniture,5018.0,2022-04-04,feedback,resolved,2023-07-07,12,website,0
192,63,f,divorced,medium,9063,2022-11-26,369.77,electronics,8017.0,2022-11-26,complaint,unresolved,2023-07-07,12,website,0
192,63,f,divorced,medium,9063,2022-11-26,369.77,electronics,5018.0,2022-04-04,feedback,resolved,2023-07-07,12,website,0
192,63,f,divorced,medium,8080,2022-04-19,452.48,electronics,8017.0,2022-11-26,complaint,unresolved,2023-07-07,12,website,0
192,63,f,divorced,medium,8080,2022-04-19,452.48,electronics,5018.0,2022-04-04,feedback,resolved,2023-07-07,12,website,0
193,29,m,widowed,low,7096,2022-07-29,270.34,clothing,2699.0,2022-10-16,inquiry,unresolved,2023-05-11,34,website,0
193,29,m,widowed,low,7096,2022-07-29,270.34,clothing,5725.0,2022-10-05,feedback,resolved,2023-05-11,34,website,0
194,34,f,widowed,high,7791,2022-01-25,364.98,books,5921.861260568793,,feedback,resolved,2023-10-23,34,website,0
194,34,f,widowed,high,4656,2022-09-12,145.6,furniture,5921.861260568793,,feedback,resolved,2023-10-23,34,website,0
194,34,f,widowed,high,6420,2022-07-01,289.38,clothing,5921.861260568793,,feedback,resolved,2023-10-23,34,website,0
194,34,f,widowed,high,1456,2022-04-26,226.47,clothing,5921.861260568793,,feedback,resolved,2023-10-23,34,website,0
194,34,f,widowed,high,8860,2022-06-10,362.54,furniture,5921.861260568793,,feedback,resolved,2023-10-23,34,website,0
195,42,f,married,medium,9565,2022-02-08,362.75,groceries,5708.0,2022-08-25,feedback,resolved,2023-03-07,14,website,0
195,42,f,married,medium,9565,2022-02-08,362.75,groceries,4327.0,2022-09-16,inquiry,unresolved,2023-03-07,14,website,0
195,42,f,married,medium,8412,2022-05-30,243.5,electronics,5708.0,2022-08-25,feedback,resolved,2023-03-07,14,website,0
195,42,f,married,medium,8412,2022-05-30,243.5,electronics,4327.0,2022-09-16,inquiry,unresolved,2023-03-07,14,website,0
195,42,f,married,medium,3790,2022-04-10,361.18,books,5708.0,2022-08-25,feedback,resolved,2023-03-07,14,website,0
195,42,f,married,medium,3790,2022-04-10,361.18,books,4327.0,2022-09-16,inquiry,unresolved,2023-03-07,14,website,0
195,42,f,married,medium,5918,2022-07-09,267.54,groceries,5708.0,2022-08-25,feedback,resolved,2023-03-07,14,website,0
195,42,f,married,medium,5918,2022-07-09,267.54,groceries,4327.0,2022-09-16,inquiry,unresolved,2023-03-07,14,website,0
195,42,f,married,medium,7592,2022-02-23,208.97,books,5708.0,2022-08-25,feedback,resolved,2023-03-07,14,website,0
195,42,f,married,medium,7592,2022-02-23,208.97,books,4327.0,2022-09-16,inquiry,unresolved,2023-03-07,14,website,0
195,42,f,married,medium,9963,2022-05-27,267.77,electronics,5708.0,2022-08-25,feedback,resolved,2023-03-07,14,website,0
195,42,f,married,medium,9963,2022-05-27,267.77,electronics,4327.0,2022-09-16,inquiry,unresolved,2023-03-07,14,website,0
196,47,m,widowed,low,4334,2022-01-01,236.98,electronics,7851.0,2022-01-26,complaint,unresolved,2023-01-22,39,website,0
196,47,m,widowed,low,4334,2022-01-01,236.98,electronics,3155.0,2022-04-27,inquiry,unresolved,2023-01-22,39,website,0
196,47,m,widowed,low,3271,2022-11-09,109.14,furniture,7851.0,2022-01-26,complaint,unresolved,2023-01-22,39,website,0
196,47,m,widowed,low,3271,2022-11-09,109.14,furniture,3155.0,2022-04-27,inquiry,unresolved,2023-01-22,39,website,0
196,47,m,widowed,low,9521,2022-02-06,103.62,electronics,7851.0,2022-01-26,complaint,unresolved,2023-01-22,39,website,0
196,47,m,widowed,low,9521,2022-02-06,103.62,electronics,3155.0,2022-04-27,inquiry,unresolved,2023-01-22,39,website,0
196,47,m,widowed,low,1782,2022-12-22,466.37,groceries,7851.0,2022-01-26,complaint,unresolved,2023-01-22,39,website,0
196,47,m,widowed,low,1782,2022-12-22,466.37,groceries,3155.0,2022-04-27,inquiry,unresolved,2023-01-22,39,website,0
196,47,m,widowed,low,5731,2022-01-11,236.93,books,7851.0,2022-01-26,complaint,unresolved,2023-01-22,39,website,0
196,47,m,widowed,low,5731,2022-01-11,236.93,books,3155.0,2022-04-27,inquiry,unresolved,2023-01-22,39,website,0
196,47,m,widowed,low,6864,2022-03-22,134.62,groceries,7851.0,2022-01-26,complaint,unresolved,2023-01-22,39,website,0
196,47,m,widowed,low,6864,2022-03-22,134.62,groceries,3155.0,2022-04-27,inquiry,unresolved,2023-01-22,39,website,0
196,47,m,widowed,low,6146,2022-05-29,491.25,clothing,7851.0,2022-01-26,complaint,unresolved,2023-01-22,39,website,0
196,47,m,widowed,low,6146,2022-05-29,491.25,clothing,3155.0,2022-04-27,inquiry,unresolved,2023-01-22,39,website,0
196,47,m,widowed,low,2791,2022-07-06,355.25,electronics,7851.0,2022-01-26,complaint,unresolved,2023-01-22,39,website,0
196,47,m,widowed,low,2791,2022-07-06,355.25,electronics,3155.0,2022-04-27,inquiry,unresolved,2023-01-22,39,website,0
197,39,f,married,medium,1323,2022-02-07,304.64,books,9159.0,2022-07-15,inquiry,unresolved,2023-03-16,39,online banking,1
197,39,f,married,medium,1323,2022-02-07,304.64,books,9411.0,2022-03-15,complaint,resolved,2023-03-16,39,online banking,1
197,39,f,married,medium,8964,2022-07-27,49.43,books,9159.0,2022-07-15,inquiry,unresolved,2023-03-16,39,online banking,1
197,39,f,married,medium,8964,2022-07-27,49.43,books,9411.0,2022-03-15,complaint,resolved,2023-03-16,39,online banking,1
197,39,f,married,medium,3149,2022-02-10,255.56,electronics,9159.0,2022-07-15,inquiry,unresolved,2023-03-16,39,online banking,1
197,39,f,married,medium,3149,2022-02-10,255.56,electronics,9411.0,2022-03-15,complaint,resolved,2023-03-16,39,online banking,1
197,39,f,married,medium,6904,2022-12-08,315.8,furniture,9159.0,2022-07-15,inquiry,unresolved,2023-03-16,39,online banking,1
197,39,f,married,medium,6904,2022-12-08,315.8,furniture,9411.0,2022-03-15,complaint,resolved,2023-03-16,39,online banking,1
198,64,m,married,medium,4613,2022-06-17,84.67,books,5921.861260568793,,feedback,resolved,2023-06-21,45,online banking,0
198,64,m,married,medium,1564,2022-11-23,48.52,books,5921.861260568793,,feedback,resolved,2023-06-21,45,online banking,0
198,64,m,married,medium,1370,2022-08-26,260.54,books,5921.861260568793,,feedback,resolved,2023-06-21,45,online banking,0
198,64,m,married,medium,5956,2022-11-20,210.88,furniture,5921.861260568793,,feedback,resolved,2023-06-21,45,online banking,0
198,64,m,married,medium,6549,2022-03-15,179.79,books,5921.861260568793,,feedback,resolved,2023-06-21,45,online banking,0
198,64,m,married,medium,8443,2022-07-05,457.76,clothing,5921.861260568793,,feedback,resolved,2023-06-21,45,online banking,0
198,64,m,married,medium,1617,2022-05-25,219.09,electronics,5921.861260568793,,feedback,resolved,2023-06-21,45,online banking,0
199,43,m,married,high,2833,2022-11-21,114.54,books,9349.0,2022-04-01,complaint,unresolved,2023-01-08,6,website,0
199,43,m,married,high,2833,2022-11-21,114.54,books,3639.0,2022-11-16,feedback,resolved,2023-01-08,6,website,0
199,43,m,married,high,3911,2022-05-08,221.19,groceries,9349.0,2022-04-01,complaint,unresolved,2023-01-08,6,website,0
199,43,m,married,high,3911,2022-05-08,221.19,groceries,3639.0,2022-11-16,feedback,resolved,2023-01-08,6,website,0
199,43,m,married,high,7690,2022-06-18,290.31,electronics,9349.0,2022-04-01,complaint,unresolved,2023-01-08,6,website,0
199,43,m,married,high,7690,2022-06-18,290.31,electronics,3639.0,2022-11-16,feedback,resolved,2023-01-08,6,website,0
199,43,m,married,high,6421,2022-03-27,240.01,books,9349.0,2022-04-01,complaint,unresolved,2023-01-08,6,website,0
199,43,m,married,high,6421,2022-03-27,240.01,books,3639.0,2022-11-16,feedback,resolved,2023-01-08,6,website,0
199,43,m,married,high,3890,2022-07-11,60.51,electronics,9349.0,2022-04-01,complaint,unresolved,2023-01-08,6,website,0
199,43,m,married,high,3890,2022-07-11,60.51,electronics,3639.0,2022-11-16,feedback,resolved,2023-01-08,6,website,0
199,43,m,married,high,5212,2022-01-31,343.69,electronics,9349.0,2022-04-01,complaint,unresolved,2023-01-08,6,website,0
199,43,m,married,high,5212,2022-01-31,343.69,electronics,3639.0,2022-11-16,feedback,resolved,2023-01-08,6,website,0
200,34,f,single,low,7283,2022-10-21,150.23,groceries,9678.0,2022-04-11,complaint,resolved,2023-02-10,8,online banking,0
200,34,f,single,low,7283,2022-10-21,150.23,groceries,4226.0,2022-11-16,inquiry,resolved,2023-02-10,8,online banking,0
200,34,f,single,low,1290,2022-01-19,478.77,furniture,9678.0,2022-04-11,complaint,resolved,2023-02-10,8,online banking,0
200,34,f,single,low,1290,2022-01-19,478.77,furniture,4226.0,2022-11-16,inquiry,resolved,2023-02-10,8,online banking,0
200,34,f,single,low,8037,2022-04-29,464.52,furniture,9678.0,2022-04-11,complaint,resolved,2023-02-10,8,online banking,0
200,34,f,single,low,8037,2022-04-29,464.52,furniture,4226.0,2022-11-16,inquiry,resolved,2023-02-10,8,online banking,0
200,34,f,single,low,3756,2022-05-12,391.41,groceries,9678.0,2022-04-11,complaint,resolved,2023-02-10,8,online banking,0
200,34,f,single,low,3756,2022-05-12,391.41,groceries,4226.0,2022-11-16,inquiry,resolved,2023-02-10,8,online banking,0
200,34,f,single,low,8307,2022-09-13,86.29,groceries,9678.0,2022-04-11,complaint,resolved,2023-02-10,8,online banking,0
200,34,f,single,low,8307,2022-09-13,86.29,groceries,4226.0,2022-11-16,inquiry,resolved,2023-02-10,8,online banking,0
200,34,f,single,low,8316,2022-11-04,130.84,books,9678.0,2022-04-11,complaint,resolved,2023-02-10,8,online banking,0
200,34,f,single,low,8316,2022-11-04,130.84,books,4226.0,2022-11-16,inquiry,resolved,2023-02-10,8,online banking,0
201,37,m,married,high,5867,2022-01-20,390.4,clothing,5856.0,2022-08-21,feedback,unresolved,2023-08-14,27,online banking,1
201,37,m,married,high,5867,2022-01-20,390.4,clothing,3875.0,2022-03-26,inquiry,resolved,2023-08-14,27,online banking,1
201,37,m,married,high,8554,2022-03-16,119.38,groceries,5856.0,2022-08-21,feedback,unresolved,2023-08-14,27,online banking,1
201,37,m,married,high,8554,2022-03-16,119.38,groceries,3875.0,2022-03-26,inquiry,resolved,2023-08-14,27,online banking,1
201,37,m,married,high,2176,2022-02-20,446.8,books,5856.0,2022-08-21,feedback,unresolved,2023-08-14,27,online banking,1
201,37,m,married,high,2176,2022-02-20,446.8,books,3875.0,2022-03-26,inquiry,resolved,2023-08-14,27,online banking,1
202,51,f,widowed,medium,4250,2022-06-14,336.18,electronics,8000.0,2022-07-19,inquiry,resolved,2023-03-07,12,mobile app,0
202,51,f,widowed,medium,4250,2022-06-14,336.18,electronics,2886.0,2022-09-14,feedback,resolved,2023-03-07,12,mobile app,0
203,58,f,divorced,medium,5421,2022-03-10,324.7,groceries,3069.0,2022-07-23,complaint,resolved,2023-04-16,21,website,0
203,58,f,divorced,medium,5421,2022-03-10,324.7,groceries,5895.0,2022-08-28,complaint,resolved,2023-04-16,21,website,0
203,58,f,divorced,medium,8689,2022-10-12,288.64,electronics,3069.0,2022-07-23,complaint,resolved,2023-04-16,21,website,0
203,58,f,divorced,medium,8689,2022-10-12,288.64,electronics,5895.0,2022-08-28,complaint,resolved,2023-04-16,21,website,0
203,58,f,divorced,medium,1450,2022-12-18,437.63,electronics,3069.0,2022-07-23,complaint,resolved,2023-04-16,21,website,0
203,58,f,divorced,medium,1450,2022-12-18,437.63,electronics,5895.0,2022-08-28,complaint,resolved,2023-04-16,21,website,0
203,58,f,divorced,medium,4483,2022-02-17,313.57,books,3069.0,2022-07-23,complaint,resolved,2023-04-16,21,website,0
203,58,f,divorced,medium,4483,2022-02-17,313.57,books,5895.0,2022-08-28,complaint,resolved,2023-04-16,21,website,0
203,58,f,divorced,medium,8217,2022-05-08,25.51,furniture,3069.0,2022-07-23,complaint,resolved,2023-04-16,21,website,0
203,58,f,divorced,medium,8217,2022-05-08,25.51,furniture,5895.0,2022-08-28,complaint,resolved,2023-04-16,21,website,0
203,58,f,divorced,medium,6638,2022-10-25,377.85,furniture,3069.0,2022-07-23,complaint,resolved,2023-04-16,21,website,0
203,58,f,divorced,medium,6638,2022-10-25,377.85,furniture,5895.0,2022-08-28,complaint,resolved,2023-04-16,21,website,0
204,50,f,widowed,medium,8766,2022-08-15,379.03,books,6838.0,2022-03-29,feedback,unresolved,2023-05-08,38,online banking,0
204,50,f,widowed,medium,8766,2022-08-15,379.03,books,6534.0,2022-07-07,feedback,resolved,2023-05-08,38,online banking,0
204,50,f,widowed,medium,6074,2022-07-15,75.11,furniture,6838.0,2022-03-29,feedback,unresolved,2023-05-08,38,online banking,0
204,50,f,widowed,medium,6074,2022-07-15,75.11,furniture,6534.0,2022-07-07,feedback,resolved,2023-05-08,38,online banking,0
205,54,f,divorced,low,2655,2022-08-17,204.64,clothing,5921.861260568793,,feedback,resolved,2023-01-27,4,mobile app,0
205,54,f,divorced,low,5417,2022-09-15,341.65,groceries,5921.861260568793,,feedback,resolved,2023-01-27,4,mobile app,0
205,54,f,divorced,low,2887,2022-02-08,183.07,books,5921.861260568793,,feedback,resolved,2023-01-27,4,mobile app,0
205,54,f,divorced,low,2213,2022-12-24,12.61,groceries,5921.861260568793,,feedback,resolved,2023-01-27,4,mobile app,0
206,24,m,widowed,high,7044,2022-09-13,99.58,clothing,5921.861260568793,,feedback,resolved,2023-11-27,25,mobile app,0
207,39,f,divorced,high,3482,2022-02-02,415.96,electronics,5921.861260568793,,feedback,resolved,2023-03-28,43,website,0
207,39,f,divorced,high,5085,2022-09-13,79.46,groceries,5921.861260568793,,feedback,resolved,2023-03-28,43,website,0
207,39,f,divorced,high,4470,2022-10-06,191.44,clothing,5921.861260568793,,feedback,resolved,2023-03-28,43,website,0
207,39,f,divorced,high,4564,2022-02-17,158.59,electronics,5921.861260568793,,feedback,resolved,2023-03-28,43,website,0
207,39,f,divorced,high,8385,2022-11-26,360.82,books,5921.861260568793,,feedback,resolved,2023-03-28,43,website,0
207,39,f,divorced,high,6100,2022-10-29,121.84,groceries,5921.861260568793,,feedback,resolved,2023-03-28,43,website,0
207,39,f,divorced,high,5479,2022-08-25,365.01,groceries,5921.861260568793,,feedback,resolved,2023-03-28,43,website,0
207,39,f,divorced,high,3933,2022-10-31,106.05,books,5921.861260568793,,feedback,resolved,2023-03-28,43,website,0
208,49,f,widowed,low,4677,2022-01-08,334.69,clothing,5921.861260568793,,feedback,resolved,2023-06-03,24,online banking,0
208,49,f,widowed,low,1847,2022-03-13,102.2,clothing,5921.861260568793,,feedback,resolved,2023-06-03,24,online banking,0
209,31,f,divorced,high,2798,2022-12-05,235.33,furniture,5921.861260568793,,feedback,resolved,2023-10-12,12,mobile app,0
209,31,f,divorced,high,1744,2022-10-01,442.61,groceries,5921.861260568793,,feedback,resolved,2023-10-12,12,mobile app,0
209,31,f,divorced,high,1585,2022-05-14,193.31,clothing,5921.861260568793,,feedback,resolved,2023-10-12,12,mobile app,0
209,31,f,divorced,high,1081,2022-04-03,456.81,electronics,5921.861260568793,,feedback,resolved,2023-10-12,12,mobile app,0
210,25,m,married,high,5987,2022-06-26,48.96,clothing,5921.861260568793,,feedback,resolved,2023-07-24,29,online banking,0
210,25,m,married,high,9348,2022-08-04,381.46,clothing,5921.861260568793,,feedback,resolved,2023-07-24,29,online banking,0
210,25,m,married,high,2901,2022-03-15,331.77,groceries,5921.861260568793,,feedback,resolved,2023-07-24,29,online banking,0
210,25,m,married,high,7375,2022-09-26,250.54,groceries,5921.861260568793,,feedback,resolved,2023-07-24,29,online banking,0
210,25,m,married,high,6261,2022-09-02,345.58,furniture,5921.861260568793,,feedback,resolved,2023-07-24,29,online banking,0
210,25,m,married,high,7090,2022-10-19,185.36,electronics,5921.861260568793,,feedback,resolved,2023-07-24,29,online banking,0
210,25,m,married,high,9341,2022-05-16,183.6,electronics,5921.861260568793,,feedback,resolved,2023-07-24,29,online banking,0
211,42,m,divorced,medium,5465,2022-02-04,95.81,books,5921.861260568793,,feedback,resolved,2023-03-03,35,online banking,0
211,42,m,divorced,medium,8447,2022-12-17,261.24,clothing,5921.861260568793,,feedback,resolved,2023-03-03,35,online banking,0
211,42,m,divorced,medium,5882,2022-10-11,321.63,books,5921.861260568793,,feedback,resolved,2023-03-03,35,online banking,0
211,42,m,divorced,medium,7266,2022-01-24,194.33,furniture,5921.861260568793,,feedback,resolved,2023-03-03,35,online banking,0
211,42,m,divorced,medium,8305,2022-10-04,343.11,furniture,5921.861260568793,,feedback,resolved,2023-03-03,35,online banking,0
211,42,m,divorced,medium,4985,2022-10-28,6.09,clothing,5921.861260568793,,feedback,resolved,2023-03-03,35,online banking,0
212,33,f,married,medium,3047,2022-05-28,39.59,electronics,9483.0,2022-11-01,feedback,resolved,2023-06-14,37,website,0
212,33,f,married,medium,6371,2022-05-11,78.32,clothing,9483.0,2022-11-01,feedback,resolved,2023-06-14,37,website,0
212,33,f,married,medium,9929,2022-12-27,415.77,furniture,9483.0,2022-11-01,feedback,resolved,2023-06-14,37,website,0
212,33,f,married,medium,2411,2022-12-28,57.72,groceries,9483.0,2022-11-01,feedback,resolved,2023-06-14,37,website,0
212,33,f,married,medium,5260,2022-06-24,349.82,groceries,9483.0,2022-11-01,feedback,resolved,2023-06-14,37,website,0
212,33,f,married,medium,1270,2022-07-05,60.7,electronics,9483.0,2022-11-01,feedback,resolved,2023-06-14,37,website,0
212,33,f,married,medium,7849,2022-08-02,45.69,books,9483.0,2022-11-01,feedback,resolved,2023-06-14,37,website,0
213,59,f,widowed,medium,2020,2022-02-01,350.61,groceries,2422.0,2022-01-13,complaint,resolved,2023-02-23,30,website,1
213,59,f,widowed,medium,5824,2022-10-12,403.19,electronics,2422.0,2022-01-13,complaint,resolved,2023-02-23,30,website,1
213,59,f,widowed,medium,3106,2022-01-02,241.51,electronics,2422.0,2022-01-13,complaint,resolved,2023-02-23,30,website,1
213,59,f,widowed,medium,9808,2022-03-07,179.05,electronics,2422.0,2022-01-13,complaint,resolved,2023-02-23,30,website,1
213,59,f,widowed,medium,3706,2022-08-21,117.24,electronics,2422.0,2022-01-13,complaint,resolved,2023-02-23,30,website,1
213,59,f,widowed,medium,9331,2022-12-25,396.02,books,2422.0,2022-01-13,complaint,resolved,2023-02-23,30,website,1
213,59,f,widowed,medium,8329,2022-01-19,405.27,electronics,2422.0,2022-01-13,complaint,resolved,2023-02-23,30,website,1
214,36,f,divorced,low,9984,2022-03-11,357.49,books,5921.861260568793,,feedback,resolved,2023-11-02,41,online banking,0
214,36,f,divorced,low,6059,2022-01-24,376.61,electronics,5921.861260568793,,feedback,resolved,2023-11-02,41,online banking,0
215,58,f,divorced,medium,8037,2022-04-10,123.37,clothing,5360.0,2022-10-24,complaint,unresolved,2023-11-07,42,online banking,0
215,58,f,divorced,medium,8037,2022-04-10,123.37,clothing,3223.0,2022-11-24,inquiry,unresolved,2023-11-07,42,online banking,0
215,58,f,divorced,medium,2255,2022-08-28,452.15,books,5360.0,2022-10-24,complaint,unresolved,2023-11-07,42,online banking,0
215,58,f,divorced,medium,2255,2022-08-28,452.15,books,3223.0,2022-11-24,inquiry,unresolved,2023-11-07,42,online banking,0
215,58,f,divorced,medium,3511,2022-09-17,410.57,books,5360.0,2022-10-24,complaint,unresolved,2023-11-07,42,online banking,0
215,58,f,divorced,medium,3511,2022-09-17,410.57,books,3223.0,2022-11-24,inquiry,unresolved,2023-11-07,42,online banking,0
215,58,f,divorced,medium,4519,2022-05-31,133.82,clothing,5360.0,2022-10-24,complaint,unresolved,2023-11-07,42,online banking,0
215,58,f,divorced,medium,4519,2022-05-31,133.82,clothing,3223.0,2022-11-24,inquiry,unresolved,2023-11-07,42,online banking,0
215,58,f,divorced,medium,7479,2022-10-16,217.0,groceries,5360.0,2022-10-24,complaint,unresolved,2023-11-07,42,online banking,0
215,58,f,divorced,medium,7479,2022-10-16,217.0,groceries,3223.0,2022-11-24,inquiry,unresolved,2023-11-07,42,online banking,0
215,58,f,divorced,medium,4902,2022-12-15,6.79,furniture,5360.0,2022-10-24,complaint,unresolved,2023-11-07,42,online banking,0
215,58,f,divorced,medium,4902,2022-12-15,6.79,furniture,3223.0,2022-11-24,inquiry,unresolved,2023-11-07,42,online banking,0
216,33,f,widowed,high,8762,2022-08-23,440.74,groceries,6378.0,2022-09-20,feedback,resolved,2023-09-06,35,mobile app,0
216,33,f,widowed,high,8762,2022-08-23,440.74,groceries,2510.0,2022-12-13,feedback,resolved,2023-09-06,35,mobile app,0
216,33,f,widowed,high,7408,2022-02-18,294.67,clothing,6378.0,2022-09-20,feedback,resolved,2023-09-06,35,mobile app,0
216,33,f,widowed,high,7408,2022-02-18,294.67,clothing,2510.0,2022-12-13,feedback,resolved,2023-09-06,35,mobile app,0
216,33,f,widowed,high,3773,2022-10-18,290.67,electronics,6378.0,2022-09-20,feedback,resolved,2023-09-06,35,mobile app,0
216,33,f,widowed,high,3773,2022-10-18,290.67,electronics,2510.0,2022-12-13,feedback,resolved,2023-09-06,35,mobile app,0
216,33,f,widowed,high,1011,2022-05-17,350.4,clothing,6378.0,2022-09-20,feedback,resolved,2023-09-06,35,mobile app,0
216,33,f,widowed,high,1011,2022-05-17,350.4,clothing,2510.0,2022-12-13,feedback,resolved,2023-09-06,35,mobile app,0
216,33,f,widowed,high,2592,2022-08-29,194.38,electronics,6378.0,2022-09-20,feedback,resolved,2023-09-06,35,mobile app,0
216,33,f,widowed,high,2592,2022-08-29,194.38,electronics,2510.0,2022-12-13,feedback,resolved,2023-09-06,35,mobile app,0
217,29,m,married,low,7421,2022-09-02,184.45,furniture,6798.0,2022-04-03,feedback,unresolved,2023-08-14,1,online banking,1
217,29,m,married,low,3299,2022-07-23,350.5,clothing,6798.0,2022-04-03,feedback,unresolved,2023-08-14,1,online banking,1
217,29,m,married,low,3099,2022-08-29,360.24,books,6798.0,2022-04-03,feedback,unresolved,2023-08-14,1,online banking,1
217,29,m,married,low,2382,2022-03-08,195.47,furniture,6798.0,2022-04-03,feedback,unresolved,2023-08-14,1,online banking,1
217,29,m,married,low,4398,2022-02-19,453.54,clothing,6798.0,2022-04-03,feedback,unresolved,2023-08-14,1,online banking,1
217,29,m,married,low,2361,2022-06-10,298.87,furniture,6798.0,2022-04-03,feedback,unresolved,2023-08-14,1,online banking,1
217,29,m,married,low,2749,2022-11-25,298.23,electronics,6798.0,2022-04-03,feedback,unresolved,2023-08-14,1,online banking,1
217,29,m,married,low,5307,2022-05-29,435.48,clothing,6798.0,2022-04-03,feedback,unresolved,2023-08-14,1,online banking,1
218,56,f,married,high,5208,2022-11-28,356.41,groceries,5921.861260568793,,feedback,resolved,2023-06-12,40,mobile app,0
218,56,f,married,high,5598,2022-05-07,315.78,clothing,5921.861260568793,,feedback,resolved,2023-06-12,40,mobile app,0
218,56,f,married,high,7468,2022-10-17,480.54,clothing,5921.861260568793,,feedback,resolved,2023-06-12,40,mobile app,0
218,56,f,married,high,9716,2022-01-02,104.15,electronics,5921.861260568793,,feedback,resolved,2023-06-12,40,mobile app,0
218,56,f,married,high,4810,2022-02-15,199.37,books,5921.861260568793,,feedback,resolved,2023-06-12,40,mobile app,0
218,56,f,married,high,7411,2022-12-18,186.47,groceries,5921.861260568793,,feedback,resolved,2023-06-12,40,mobile app,0
218,56,f,married,high,3498,2022-02-27,123.85,books,5921.861260568793,,feedback,resolved,2023-06-12,40,mobile app,0
219,65,m,single,low,5328,2022-10-01,427.53,furniture,5921.861260568793,,feedback,resolved,2023-07-18,26,online banking,0
219,65,m,single,low,8578,2022-10-06,444.83,furniture,5921.861260568793,,feedback,resolved,2023-07-18,26,online banking,0
219,65,m,single,low,7780,2022-03-18,440.96,clothing,5921.861260568793,,feedback,resolved,2023-07-18,26,online banking,0
219,65,m,single,low,4207,2022-07-02,311.0,groceries,5921.861260568793,,feedback,resolved,2023-07-18,26,online banking,0
220,47,m,single,high,7616,2022-05-05,337.99,electronics,5921.861260568793,,feedback,resolved,2023-11-12,35,online banking,0
220,47,m,single,high,6707,2022-07-26,267.71,books,5921.861260568793,,feedback,resolved,2023-11-12,35,online banking,0
220,47,m,single,high,3662,2022-02-01,424.76,electronics,5921.861260568793,,feedback,resolved,2023-11-12,35,online banking,0
221,19,f,single,low,6000,2022-05-03,394.23,electronics,8943.0,2022-05-21,complaint,resolved,2023-06-16,42,mobile app,1
221,19,f,single,low,5227,2022-03-05,386.79,books,8943.0,2022-05-21,complaint,resolved,2023-06-16,42,mobile app,1
221,19,f,single,low,5140,2022-05-04,463.74,furniture,8943.0,2022-05-21,complaint,resolved,2023-06-16,42,mobile app,1
221,19,f,single,low,4981,2022-01-13,32.53,furniture,8943.0,2022-05-21,complaint,resolved,2023-06-16,42,mobile app,1
222,49,m,divorced,high,3356,2022-12-12,379.85,books,5921.861260568793,,feedback,resolved,2023-06-03,7,website,0
222,49,m,divorced,high,1311,2022-07-01,178.87,electronics,5921.861260568793,,feedback,resolved,2023-06-03,7,website,0
222,49,m,divorced,high,3735,2022-07-05,221.61,furniture,5921.861260568793,,feedback,resolved,2023-06-03,7,website,0
222,49,m,divorced,high,7584,2022-02-19,50.08,groceries,5921.861260568793,,feedback,resolved,2023-06-03,7,website,0
222,49,m,divorced,high,3991,2022-03-15,75.74,groceries,5921.861260568793,,feedback,resolved,2023-06-03,7,website,0
222,49,m,divorced,high,6658,2022-09-29,332.8,books,5921.861260568793,,feedback,resolved,2023-06-03,7,website,0
222,49,m,divorced,high,7327,2022-06-20,463.5,groceries,5921.861260568793,,feedback,resolved,2023-06-03,7,website,0
223,62,f,divorced,medium,9650,2022-07-19,393.62,groceries,6254.0,2022-08-21,inquiry,resolved,2023-07-22,4,online banking,0
223,62,f,divorced,medium,6443,2022-04-18,453.05,clothing,6254.0,2022-08-21,inquiry,resolved,2023-07-22,4,online banking,0
223,62,f,divorced,medium,7765,2022-11-12,48.25,groceries,6254.0,2022-08-21,inquiry,resolved,2023-07-22,4,online banking,0
223,62,f,divorced,medium,1754,2022-05-02,216.12,clothing,6254.0,2022-08-21,inquiry,resolved,2023-07-22,4,online banking,0
223,62,f,divorced,medium,4713,2022-11-08,295.93,electronics,6254.0,2022-08-21,inquiry,resolved,2023-07-22,4,online banking,0
223,62,f,divorced,medium,7764,2022-08-08,329.29,groceries,6254.0,2022-08-21,inquiry,resolved,2023-07-22,4,online banking,0
224,42,m,divorced,low,2116,2022-10-26,444.1,furniture,5921.861260568793,,feedback,resolved,2023-05-16,5,website,0
